track_name,artist_name,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,track_uri
All Of London Is Here Tonight - Original Broadway Cast Recording,Kelsey Grammer,142307,0.449,0.389,0.743,0,11,0.111,-4.589,0,0.14,92.005,3,0.659,27,spotify:track:59iNU67OByrPHqAipnweSe
Wing$,Macklemore & Ryan Lewis,298641,0.353,0.4,0.602,0,7,0.191,-6.988,0,0.197,74.142,4,0.0964,59,spotify:track:5n5uyFpfopa4mNdSN0gTaH
Broken Heartbeats Sound Like Breakbeats,Los Campesinos!,213347,0.0224,0.192,0.927,4.02e-06,0,0.377,-2.845,1,0.0767,93.101,4,0.276,19,spotify:track:6jSMrhW8D2J80KcaffofIO
We Know,Lin-Manuel Miranda,142044,0.312,0.718,0.484,0,11,0.127,-10.376,1,0.523,113.855,4,0.692,57,spotify:track:1DLfR4MOfLYbV6v3xrmWa8
Fire And Desire,Rick James,437933,0.424,0.335,0.455,3.73e-06,1,0.109,-10.051,1,0.0371,82.046,4,0.2,48,spotify:track:6XJdmdiLRvvQXRLMenQmjx
Get Lifted,Vdon,183802,0.0359,0.687,0.641,9.1e-06,1,0.635,-9.262,1,0.0691,93.999,4,0.257,37,spotify:track:4Nh3u6YfOwc2leaw5FDgm5
We Looked Like Giants,Death Cab for Cutie,332813,0.127,0.227,0.799,0.129,11,0.111,-5.927,0,0.0329,87.241,4,0.346,0,spotify:track:7Gdn9GjADywM5Ob1zLALRn
Peaches,The Presidents Of The United States Of America,169667,0.0188,0.423,0.826,0.000181,11,0.066,-6.439,1,0.0596,94.227,4,0.625,0,spotify:track:2HF2D2b2m66EK6fwGcHIor
Sophie,Bear's Den,304494,0.772,0.59,0.292,0.00424,11,0.162,-12.826,0,0.0325,143.98,4,0.34,26,spotify:track:5hGhweoDb1rZalo01o87zm
Anything You Want,Spoon,136787,0.0148,0.714,0.608,6.24e-06,4,0.0919,-7.675,1,0.027,106.097,4,0.638,0,spotify:track:3nitZCvnTwDu8uXbwvUxvV
Broad Shoulders (feat. Chance the Rapper),Taylor Bennett,227264,0.822,0.6,0.524,3.29e-05,0,0.104,-9.297,1,0.146,127.5,4,0.449,42,spotify:track:6m3ZXs465Rt4Tc1iiLktXL
Pedron Antraxx,Tito Torbellino,173349,0.714,0.735,0.758,0,10,0.107,-4.712,1,0.0554,96.483,4,0.944,0,spotify:track:5d0NFQJ1O2CUMMtmgjwK3F
Son Of A Preacher Man - Mono Version,Dusty Springfield,148053,0.538,0.404,0.43,0,4,0.0802,-12.327,1,0.224,180.061,4,0.641,71,spotify:track:6ek9SiEj5a65WIs2EV7qiM
Where's Your Head At - Original Mix,Firebeatz,317493,0.00019,0.659,0.971,0.533,7,0.269,-1.707,1,0.0614,126.997,4,0.204,0,spotify:track:01BU4svdd7vYjnDwJJDJcm
Stay,Hans Zimmer,412424,0.00619,0.149,0.0482,0.904,5,0.124,-15.953,1,0.0474,105.333,5,0.0224,0,spotify:track:3yt6lebWxZqZQTdtYmmLvN
Redneck Dirt Road Riders,Jawga Boyz,212400,0.352,0.83,0.673,0.915,0,0.17,-8.108,1,0.0459,109.944,4,0.797,37,spotify:track:6ZtUAt1b7sEY6RmRSGfIaB
Give It,Leela James,204267,0.0116,0.711,0.539,1.67e-06,4,0.0895,-7.866,0,0.0284,94.974,4,0.773,0,spotify:track:6UyVwBEJlOCMBty6RFsdYy
Brand New,Mike Stud,176511,0.484,0.824,0.369,4.95e-05,4,0.0996,-8.226,0,0.0824,132.024,4,0.169,30,spotify:track:6hEZk9hZ5o6lGrHLwLUPcs
Magnet Eyes,Matthew Barber,192720,0.437,0.593,0.328,0.00414,4,0.0797,-10.493,1,0.0264,63.326,4,0.476,0,spotify:track:1yNTUbTVuVAvR3RJc0m7H2
The One,The Chainsmokers,177573,0.238,0.76,0.303,8.09e-06,2,0.294,-11.362,1,0.0284,99.991,4,0.15,55,spotify:track:0wfbD5rAksdXUzRvMfM3x5
Paper,Chief Keef,206968,0.0396,0.733,0.538,0,1,0.21,-6.469,1,0.101,116.118,4,0.173,0,spotify:track:09pmV3YegV1N8fNySsCYjC
Up&Up,Coldplay,405320,0.0488,0.479,0.717,0.000333,7,0.102,-5.459,1,0.0605,163.989,4,0.253,64,spotify:track:31L9yLXSj6LpCFupyMV6CR
Linus And Lucy,Vince Guaraldi Trio,185453,0.787,0.496,0.388,0.939,8,0.167,-14.177,1,0.0382,81.772,4,0.694,4,spotify:track:0MmNrhvLcoWjo7AOr0vgka
Mayday,Cam,216080,0.0641,0.524,0.68,0.0164,1,0.124,-5.918,0,0.0736,151.666,4,0.142,38,spotify:track:6S41CRE6RhL7t845m2owk0
I Will Find You (feat. Lecrae),Jimmy Needham,231160,0.00797,0.693,0.855,0,1,0.0445,-4.445,0,0.0443,117.039,4,0.625,18,spotify:track:2aLYk3LL6L692yv8LbDecM
American Beauty/American Psycho,Fall Out Boy,195947,0.00707,0.5,0.928,0,2,0.185,-2.377,1,0.213,151.076,4,0.627,0,spotify:track:1ZwSPWyE7Sw9iQHTIwPjSF
The Golden Age,The Asteroids Galaxy Tour,232667,0.0177,0.556,0.887,1.84e-05,7,0.112,-2.883,0,0.0416,169.967,4,0.741,0,spotify:track:5VuEsEhdBH4zyCO2aJXE14
O Come O Come Emmanuel,Sufjan Stevens,63947,0.992,0.33,0.107,0.104,6,0.158,-18.85,1,0.0406,92.189,4,0.447,0,spotify:track:5CvOuxqN4YrjVshv6eh7JA
Shut Up and Dance,WALK THE MOON,199080,0.00701,0.578,0.866,0,1,0.257,-3.804,1,0.0619,128.038,4,0.619,79,spotify:track:4kbj5MwxO1bq9wjT5g9HaA
3 a.m.,Eminem,319853,0.0603,0.75,0.831,0,4,0.0576,-2.601,0,0.397,76.439,4,0.731,49,spotify:track:7Djpvy4lZJNI8rTOVLf1H7
Mint Car,The Cure,212533,0.0913,0.617,0.945,0,2,0.352,-3.07,1,0.0584,143.842,4,0.788,42,spotify:track:7qq2OOmApODpp23lPP7ds1
Chariot,Gavin DeGraw,239693,0.0586,0.376,0.832,0,7,0.333,-4.329,1,0.0448,167.467,4,0.443,49,spotify:track:0lKTwaoezVFOd1MC6MqViz
Let's Wait Awhile,Janet Jackson,277400,0.823,0.592,0.2,0,1,0.101,-16.392,1,0.0344,172.647,4,0.382,49,spotify:track:3333YXdcyths5CB8v28dZj
Bury Me in Blue Jeans,Granger Smith,221240,0.382,0.691,0.638,1.22e-06,10,0.0982,-6.462,1,0.0355,129.986,4,0.31,32,spotify:track:6m6Xhm59VrcLdH0iiwcydq
Kinder Blumen,Real Estate,235533,0.181,0.431,0.731,0.0644,0,0.0814,-6.397,1,0.0264,105.279,4,0.728,22,spotify:track:36CmATswL4ELZOsfLjWp4u
Rockin' The Paradise,Styx,214840,0.0011,0.533,0.831,0.000522,9,0.105,-10.354,1,0.0363,149.112,4,0.755,40,spotify:track:3jZF3C8VxTSnteO3V6lVXz
Best Friend,Yelawolf,314280,0.0174,0.75,0.906,0,0,0.0551,-5.028,1,0.0477,135.96,4,0.562,58,spotify:track:069VGijrAsQVSY9ihFv1Px
Cowards,Raleigh Ritchie,225987,0.0409,0.627,0.495,0,11,0.111,-8.113,1,0.0426,77.452,4,0.23,34,spotify:track:7nWC1XQv8bRMpVYuh5Bexj
Sexo Pudor Y Lágrimas,Aleks Syntek,236360,0.884,0.62,0.393,0,8,0.122,-10.825,1,0.0333,147.933,4,0.512,51,spotify:track:7ji21BRR5NpJC4rWdsyJAP
Kicks,Au/Ra,230592,0.406,0.643,0.539,0.00069,9,0.166,-8.581,0,0.0296,101.964,4,0.222,28,spotify:track:7qtX448rtlP2tJf1HfSJ6K
Last Mile Home - Acoustic Version,Caleb Followill,274733,0.846,0.52,0.265,0.00567,9,0.103,-12.687,1,0.0287,89.93,4,0.039,0,spotify:track:4CcO3NC6KqgpRivEsi96T7
Choppas,Maxo Kream,162545,0.142,0.723,0.528,0,1,0.0858,-9.34,1,0.162,109.936,4,0.238,0,spotify:track:3CC6Jhbb37DbuELhpMAj9Q
Make Me Smile - Remastered Single Version,Chicago,178933,0.129,0.619,0.773,0.0487,8,0.519,-7.345,1,0.063,124.78,4,0.722,44,spotify:track:14vDlv40PzpXKBo6qmht6M
Snakes,Bastille,197958,0.0582,0.635,0.812,0,8,0.135,-4.724,1,0.0362,137.976,4,0.485,37,spotify:track:6e1ATeYYlLaZWFgGt3FRcE
Train Home,Chris Smither,252667,0.901,0.635,0.509,0.0149,9,0.171,-10.821,0,0.0304,95.754,4,0.617,0,spotify:track:4rOp8QdHa6lsdmipYVNvu6
She Came Home For Christmas,Mew,233827,0.0489,0.426,0.636,0.00287,11,0.225,-6.51,1,0.0376,140.188,4,0.267,12,spotify:track:3ZlViNr1tqi0aPhJWwtdzv
Come Fly With Me - 1998 Digital Remaster,Frank Sinatra,199093,0.845,0.574,0.338,0,6,0.165,-11.376,1,0.042,67.008,4,0.493,62,spotify:track:4hHbeIIKO5Y5uLyIEbY9Gn
You Have Ravished My Heart,Jenn Johnson,226640,0.113,0.235,0.383,0,11,0.0937,-7.776,0,0.029,72.038,4,0.0399,0,spotify:track:56VAm0aKjaQBVo0rY9RFUD
Rawkfist,Thousand Foot Krutch,160480,0.00249,0.648,0.937,0,9,0.331,-2.357,1,0.0869,86.997,4,0.83,42,spotify:track:4yTQN0qUifK0NyVhVOy4sL
Game Of Thrones Theme - Armin van Buuren Radio Edit,Ramin Djawadi,196522,2.88e-05,0.448,0.978,0.911,8,0.0783,-5.954,1,0.0545,137.968,3,0.188,34,spotify:track:0r6BMDtrxRD27iHu1r18D2
Pimp On (feat. 8 Ball & Too Short),Twista,242493,0.438,0.681,0.72,0,6,0.288,-1.736,0,0.279,185.353,4,0.912,27,spotify:track:4vByq0ENplmS7kXAVOVNvq
Since I Woke Up,Common Kings,233024,0.111,0.683,0.728,0,1,0.288,-5.535,1,0.0752,150.077,4,0.676,15,spotify:track:4onhSQWqoVNuAbJrcBHshe
Send It Up,Kanye West,178040,0.292,0.579,0.544,7.41e-05,9,0.282,-5.193,1,0.352,93.562,4,0.365,52,spotify:track:3RKblQNJs8HPvWBgXmq6nn
Hot Mess,Chromeo,220293,0.0303,0.826,0.795,0.0194,7,0.0237,-4.998,1,0.0455,126.939,4,0.949,0,spotify:track:74G9a1o34MvaAaupKPR1L6
Is This It,The Strokes,150651,0.149,0.664,0.679,4.84e-05,5,0.347,-8.293,1,0.03,96.002,4,0.804,58,spotify:track:2pAD0PKMUMtxlMvz33tYzB
Evil Angel,Breaking Benjamin,220000,0.000338,0.367,0.901,8.08e-05,3,0.102,-3.237,1,0.0744,171.936,3,0.589,30,spotify:track:6pnDCLY2F7BAnXBnBofPwB
VeggieTales Theme Song,VeggieTales,86733,0.866,0.576,0.306,0,5,0.633,-8.576,1,0.359,138.371,4,0.796,45,spotify:track:1zvKLOtOsOgvYJk9yCErRL
Symphony Of Destruction - 2004 Digital Remaster,Megadeth,246733,0.000805,0.61,0.891,0.0928,4,0.0657,-5.452,0,0.0587,139.903,4,0.51,70,spotify:track:51TG9W3y9qyO8BY5RXKgnZ
Tonight I Give In,Angela Bofill,208813,0.0572,0.469,0.496,0,8,0.111,-8.46,0,0.0463,73.227,4,0.226,46,spotify:track:4XxccUv1t8O32QAzek06No
My Hero,Foo Fighters,260027,6.2e-05,0.398,0.927,0.000177,9,0.0575,-4.212,1,0.0567,77.106,4,0.311,72,spotify:track:4dVbhS6OiYvFikshyaQaCN
Die Mother Fucker,P.D.P.,213229,4.76e-06,0.504,0.925,0.926,7,0.0895,-4.148,1,0.119,149.906,4,0.77,25,spotify:track:1LdYdHyVuSh399v73Q82Y7
Limon Con Sal,Jandy Feliz,273467,0.802,0.787,0.676,4.48e-06,7,0.0623,-7.352,1,0.03,135.927,4,0.929,7,spotify:track:4ideys4huqNz5B1Wj2Cmft
Can't Hold Us Down,Christina Aguilera,255267,0.0326,0.859,0.658,0.00181,8,0.0651,-4.481,1,0.192,98.989,4,0.538,57,spotify:track:0cv1Mnb47oMvjVKMc2cyZw
For the Good Times,Willie Nelson,257733,0.843,0.317,0.272,6.98e-05,3,0.121,-10.555,1,0.0406,73.415,4,0.196,14,spotify:track:0VLKfcHGOn0x0fXZqJrX9o
This Must Be My Dream,The 1975,252480,0.0193,0.592,0.84,0.000191,9,0.327,-4.697,1,0.0364,103.026,4,0.679,49,spotify:track:6OPOa3qlKoDUzGpS8MrcLi
Que' Onda Guero,Beck,209307,0.258,0.804,0.57,0.0112,1,0.394,-7.859,1,0.0614,95.811,4,0.899,41,spotify:track:5txrJzhPIrRqfvtnvZGcbX
Aquaman,Jay Park,252367,0.0856,0.699,0.87,0,10,0.0507,-5.216,1,0.232,96.945,4,0.729,0,spotify:track:2MSjhkw47sGrjbZhColyVx
I'm Shady,Eminem,211960,0.0343,0.838,0.72,2.29e-06,6,0.12,-7.091,0,0.271,92.883,4,0.717,0,spotify:track:1XqroBEDkZcqaL6dngD8SB
Into Each Life Some Rain Must Fall,The Ink Spots,186549,0.987,0.65,0.177,0.119,7,0.199,-14.105,0,0.0462,67.669,4,0.601,11,spotify:track:4mJelpvjFr68tazSTwdvRt
Jumpin' Jack Flash - Mono / Remastered,The Rolling Stones,219467,0.047,0.6,0.897,0.727,3,0.0672,-7.275,1,0.0477,137.375,4,0.676,0,spotify:track:6EHeivP42y1sbDBc13UB9R
We Owned The Night,Lady Antebellum,197800,0.281,0.657,0.714,0.000145,1,0.0838,-6.965,1,0.0273,99.991,4,0.488,0,spotify:track:7nvmiDtfh9gwYFh9Kzn7sc
Jesus Christ,Big Star,140347,0.155,0.534,0.798,5.37e-05,7,0.257,-6.539,1,0.026,101.902,4,0.873,20,spotify:track:6ELFcF8Wke9n2y6iWWTZU7
Raymond,Brett Eldredge,219413,0.0524,0.509,0.78,2.92e-05,11,0.0897,-3.944,1,0.0312,131.064,4,0.31,35,spotify:track:57HtzzBS9GmFzrpxTkfsWr
Ready To Start,Arcade Fire,257907,0.125,0.266,0.906,0.0182,9,0.0794,-4.615,1,0.0389,191.182,4,0.622,0,spotify:track:5BcPxSGHqapDTpOdZHvc4G
If You're Reading This,Tim McGraw,252720,0.823,0.305,0.304,0,11,0.67,-8.383,1,0.0285,145.49,4,0.341,48,spotify:track:3opmoDn4nG2eZWPjI8B7Bg
Killem All,King 810,211840,0.0154,0.645,0.988,0,9,0.662,-2.383,1,0.125,128.975,4,0.189,42,spotify:track:4KD6aCWhLh9gUUy7oxFeqA
When You Got A Good Thing,Lady Antebellum,297867,0.0823,0.546,0.637,1.44e-05,7,0.127,-5.868,0,0.0306,132.944,4,0.308,38,spotify:track:6Y2SEr5cqYtWJyO5g6CvsM
Time To Say Goodbye,Simple Plan,176480,0.000114,0.476,0.926,0,1,0.0541,-3.653,1,0.0322,94.977,4,0.518,31,spotify:track:4OcckoclW0ZUlqeE5WCniO
"Ciao, ciao bambina",Dalida,176811,0.916,0.308,0.29,5.68e-06,7,0.564,-12.191,1,0.0343,136.085,4,0.343,0,spotify:track:3npXgchH5eDcI4QkHFnspF
Skateboard P (feat. Big Sean),MadeinTYO,242307,0.0371,0.831,0.47,0,1,0.144,-7.48,0,0.425,75.474,4,0.339,0,spotify:track:07pJdL0L9XDGW0HBj0rIS2
"Rainbow in the Dark - feat. Jason Christopher, Christian Martucci, Roy Mayorga, Satchel",Corey Taylor,264453,0.000966,0.53,0.975,0.00022,6,0.188,-3.914,0,0.0786,119.966,4,0.643,46,spotify:track:0J1eOZeDtvSavIs43oRSVF
The Nights,Avicii,176658,0.0166,0.527,0.835,0,6,0.249,-5.298,1,0.0433,125.983,4,0.654,82,spotify:track:0ct6r3EGTcMLPtrXHDvVjc
Keep It Together,Fyfe,209901,0.646,0.778,0.53,0.0414,1,0.0725,-5.868,0,0.0367,126.006,4,0.58,20,spotify:track:1SI6dOwhqphQJSzGVTMiId
I Am The Walrus - Remastered,The Beatles,275867,0.0828,0.401,0.556,0.000359,2,0.589,-10.532,1,0.0513,85.206,4,0.654,57,spotify:track:6Pq9MmkDQYZiiCDpxnvrf6
Snow White,Christina Grimmie,220560,0.0692,0.498,0.603,0,5,0.158,-6.801,0,0.125,124.554,4,0.245,0,spotify:track:3lVPMaWIvTXri1Zw5aa0uU
Same Ol' Situation (S.O.S),Mötley Crüe,252907,0.0347,0.495,0.987,3.11e-05,2,0.362,-3.096,1,0.131,139.701,4,0.256,0,spotify:track:7psELKXAwDG582z1fEf8wx
Devotion,Jessie Ware,204467,0.321,0.559,0.582,0.702,6,0.0913,-10.633,0,0.0457,156.071,4,0.361,17,spotify:track:1hvq121KNtvohsdY0svnDi
"Zip-A-Dee-Doo-Dah - From ""Song Of The South""",James Baskett,139560,0.914,0.658,0.216,0,7,0.348,-15.087,1,0.129,102.246,4,0.724,44,spotify:track:1fQ2pN9MLxxi399nlHEth7
Gorgeous,Kanye West,357653,0.0207,0.598,0.713,0.000175,6,0.431,-3.625,0,0.0326,91.964,4,0.118,66,spotify:track:23SZWX2IaDnxmhFsSLvkG2
What's the Difference?,The Red Pears,244584,0.0985,0.565,0.785,0.000687,3,0.0982,1.569,0,0.0378,113.845,4,0.921,31,spotify:track:2kkdtLhZrQvGH647P5f2tF
Kids In America,Kim Wilde,205640,0.0762,0.565,0.853,0,4,0.165,-2.333,1,0.0519,159.332,4,0.338,0,spotify:track:02SQcBSULnUUm3QHxbF8H9
I'm The Plug,Drake,180000,0.000379,0.828,0.55,0.0016,5,0.134,-9.158,1,0.255,160.016,4,0.254,55,spotify:track:6bqtKURdSWkInAJHDkuaL0
Sonnentanz - Sun Don't Shine,Klangkarussell,238120,0.104,0.579,0.549,0.0202,5,0.0964,-8.262,0,0.0909,119.74,4,0.155,0,spotify:track:4QW7BfyoTAP2Jdiar1SYjS
Fade Away,We Came As Romans,225467,0.00092,0.495,0.973,0,1,0.038,-3.966,1,0.113,130.088,4,0.368,0,spotify:track:2hQK6AhcMMQPsJDRWhcwxI
Rhumba Nhumba - 2007 - Remaster,Walter Davis,419573,0.769,0.624,0.575,0.0302,7,0.128,-9.523,0,0.0475,104.498,4,0.707,5,spotify:track:0uIzWElJq46CoGBsCkGMet
It Came Upon A Midnight Clear,Piano Christmas,223827,0.991,0.398,0.12,0.924,0,0.123,-19.178,1,0.0404,101.129,4,0.14,9,spotify:track:0hb43VjE59kyIubpHq6cYT
Golden Wake,Mutual Benefit,196467,0.899,0.225,0.47,0.11,11,0.094,-13.016,1,0.0368,92.671,4,0.151,0,spotify:track:4a8aZuUCMmoZIXeb5jos9i
"Take Me Home, Country Roads - Original Version (Remastered)",John Denver,190160,0.758,0.462,0.395,0,9,0.121,-9.376,1,0.0264,82.259,4,0.625,70,spotify:track:1YYhDizHx7PnDhAhko6cDS
Be The One,Dua Lipa,202915,0.117,0.661,0.651,1.32e-05,7,0.056,-3.771,0,0.0499,87.46,4,0.368,63,spotify:track:7FCfMXYTIiQ9b4hDYs4Iol
Read Your Mind,Avant,263507,0.291,0.755,0.381,5.13e-06,8,0.0974,-6.696,0,0.0711,73.108,4,0.695,54,spotify:track:6cR1U61DMpYbS2TtNTlSvo
Increíble,Banda Sinaloense MS de Sergio Lizárraga,168707,0.544,0.669,0.623,0.000106,8,0.0637,-5.382,1,0.0515,165.097,3,0.962,54,spotify:track:240IA16ruWe9xOjPy16lJy
iSpy (feat. Lil Yachty) - No Intro,KYLE,227602,0.412,0.728,0.633,0,0,0.105,-6.695,1,0.227,150.033,4,0.687,56,spotify:track:4CyNQIQasNUfpT9nrnmX0S
Married To The Game,Future,130038,0.0799,0.827,0.544,1.97e-06,1,0.156,-5.686,1,0.05,143.014,4,0.175,63,spotify:track:4Kup1kDTLoJaUMgpGFPqau
Fabulous,Sharpay Evans,180693,0.233,0.827,0.761,0,8,0.0453,-5.185,1,0.138,131.996,4,0.703,56,spotify:track:6jyXQ8HGI7ikECGA0670uo
The Underdog,Spoon,222320,0.0456,0.677,0.638,0.00166,7,0.688,-6.482,1,0.0326,145.114,4,0.9,36,spotify:track:3G3EvGRQUgyhn5icKOiiFP
Punto G - Remix,Brytiago,446010,0.211,0.78,0.586,0,9,0.104,-4.569,0,0.14,140.086,4,0.31,0,spotify:track:0swhRlMVAFZUralMYJ7RAj
We Were Summer,Zodiac Death Valley,261565,0.0469,0.295,0.495,0.164,10,0.105,-6.74,1,0.0352,67.483,4,0.261,0,spotify:track:5x2WoVLmgqMUTJx9rmsaOY
Curve (feat. The Weeknd),Gucci Mane,161990,0.294,0.76,0.476,0,8,0.1,-8.103,1,0.241,147.01,4,0.354,56,spotify:track:2yuyaYAELoMG4ApV5wJsWR
Better Life,Keith Urban,283160,0.0402,0.618,0.832,1.58e-05,2,0.033,-3.535,1,0.0374,104.942,4,0.8,47,spotify:track:29Qqb1qYSjC1pSK8QPDnkp
Church Pew or Bar Stool,Jason Aldean,259053,0.243,0.545,0.698,0,5,0.102,-4.272,1,0.0308,72.449,4,0.407,39,spotify:track:2qzgMPnE4MxNz4NLG9LvOS
All The Way Up,Fat Joe,191901,0.0428,0.414,0.807,0,10,0.822,-4.12,0,0.348,175.158,4,0.409,58,spotify:track:7Ezwtgfw7khBrpvaNPtMoT
Down,Brandyn Burnette,172852,0.515,0.632,0.494,0,7,0.12,-7.283,0,0.207,75.216,4,0.359,29,spotify:track:1ksSib2GsrP1wqkpOPdHnY
Better Class Of Losers,Randy Travis,160360,0.194,0.59,0.686,0,7,0.2,-6.998,1,0.0364,179.387,4,0.733,50,spotify:track:3EiXWMUIE0bNNo36suPrRQ
Habein Yakir,Yoely Greenfeld,355474,0.605,0.387,0.498,0,11,0.256,-5.563,0,0.0322,123.757,4,0.283,2,spotify:track:0WWje51aWKEuCXsBwHGO5J
Hands,Alpine,196160,0.544,0.858,0.558,0.00706,0,0.0966,-5.682,0,0.0406,92.005,4,0.742,21,spotify:track:1oENXLF1JF4sfAkJbU16NQ
Strip My Mind,Red Hot Chili Peppers,259333,0.0265,0.387,0.653,3.44e-05,0,0.111,-5.067,1,0.0333,135.601,4,0.262,52,spotify:track:0J3ytriezGZ3KCREfHKDOI
VHS Sex,Com Truise,265133,0.124,0.612,0.628,0.85,1,0.231,-7.82,1,0.0447,172.176,4,0.366,0,spotify:track:1afuAgWlDOD48Ue3B3XjJu
Joanna - Single Version,Kool & The Gang,239627,0.489,0.857,0.602,0.0244,10,0.317,-8.311,1,0.029,105.157,4,0.957,0,spotify:track:28rfPdNahrpAIMNg8qMwdz
F Cancer (Boosie) [feat. Quavo],Young Thug,249640,0.0229,0.802,0.718,0,10,0.338,-6.921,0,0.0992,160.031,4,0.658,41,spotify:track:1qPK58q90l8KNoWyXsLI2Y
Second Heartbeat,Shy Girls,203813,0.64,0.731,0.335,0.271,7,0.14,-9.672,1,0.0438,94.991,4,0.439,0,spotify:track:2elf7BniSWTt5CZrPe7Lum
Broken Man,Anthony Hamilton,290400,0.39,0.653,0.444,0,10,0.0811,-8.236,1,0.095,79.006,1,0.121,35,spotify:track:5i3ju2UZ4JUc3K6QBq9vO3
Forever My Father,Go Radio,244307,0.108,0.446,0.689,0,0,0.111,-4.315,1,0.0327,136.035,4,0.13,0,spotify:track:1GlgypYztiALfbhTWTFyAP
Cut Her Off,K CAMP,243693,0.1,0.771,0.614,0,8,0.191,-2.772,1,0.0397,144.041,4,0.0893,0,spotify:track:6AwhEQqt6vhnJBc2jBYvWI
Anarchy,Jarren Benton,211200,0.0786,0.792,0.762,0,5,0.979,-7.112,1,0.341,104.056,4,0.598,8,spotify:track:414QEuzjRVGG7TmDZDHGGd
12:51,The Strokes,153133,0.312,0.452,0.889,0.8,4,0.558,-3.838,1,0.0379,145.056,4,0.591,0,spotify:track:0nkLI0pdyTRpq7BsTFBufZ
Surrender,Digital Daggers,264725,0.00695,0.533,0.603,7.56e-05,9,0.205,-9.557,1,0.0308,149.948,4,0.24,25,spotify:track:0nXA9HY2v8K6izrtMogJwY
Promise,Romeo Santos,252253,0.403,0.764,0.739,0,1,0.0821,-6.422,1,0.0574,132.995,4,0.77,65,spotify:track:0jr6tT2vc4cIFPHb6wufG3
You Give Me Something,Jamiroquai,199600,0.0265,0.639,0.69,0.000551,7,0.146,-10.047,1,0.264,119.63,4,0.579,0,spotify:track:2oX46s90nkZtTbCowHiWVs
One Million Lovers,The Growlers,282739,0.713,0.5,0.723,0.00107,5,0.107,-5.07,0,0.0322,101.97,4,0.677,0,spotify:track:4BOHngI1gLDA5OZFTZVAHl
BA55,Switchfoot,280773,0.00334,0.567,0.65,0.28,2,0.0669,-7.941,1,0.0296,139.97,4,0.134,23,spotify:track:37bTEXUa2HstK7nOi142tX
Chanson légère,Stacey Kent,244453,0.93,0.421,0.145,0.0032,9,0.132,-18.349,0,0.0649,202.466,4,0.114,0,spotify:track:5ICP5KV9Mv1ySAYtz364pq
Treat You Better - Ashworth Remix,Shawn Mendes,232667,0.201,0.704,0.627,0,1,0.102,-6.724,1,0.0586,92.919,4,0.601,0,spotify:track:0PwPkm93L2dbWWmboTVwpq
Great Pumpkin Waltz,Vince Guaraldi Trio,149227,0.988,0.339,0.243,0.893,0,0.113,-16.851,0,0.0382,151.481,3,0.48,1,spotify:track:5dwY5r2PfjMteikJViyNIT
God Only Knows,MKTO,195840,0.0276,0.65,0.745,1.08e-06,4,0.206,-3.969,1,0.028,114.965,4,0.649,44,spotify:track:3wGpq1glvqMJWbj7nbqlYg
Independence Day,Martina McBride,204627,0.257,0.712,0.63,6.65e-05,9,0.0999,-6.202,1,0.0299,118.378,4,0.768,57,spotify:track:1nVoLxz8C0uGgMKfywy0vf
Risky Business,The Cab,215267,0.00561,0.53,0.901,0,9,0.195,-4.284,0,0.0896,128.942,4,0.523,25,spotify:track:7r1q2VdAiH1MCtVQQeWlYQ
We're Gonna Make It,Damian Marley,260493,0.0239,0.707,0.812,0,1,0.0227,-6.595,0,0.169,149.72,4,0.839,0,spotify:track:2V0C8xF0WizYjsq1roGMF6
"Capriccio Italien in A major, Op. 45",Gennady Rozhdestvensky,959533,0.904,0.126,0.223,0.82,9,0.162,-16.818,0,0.0379,174.277,3,0.0592,0,spotify:track:48oYxsEktgWnO6IB4WIilO
Hey Ya! - Radio Mix / Club Mix,OutKast,235213,0.103,0.727,0.974,0.000532,4,0.174,-2.261,0,0.0664,79.526,4,0.965,78,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM
Long Live Tonight,LANCO,224107,0.0454,0.597,0.824,1.74e-06,11,0.12,-5.804,1,0.0433,111.046,4,0.635,0,spotify:track:20RSgpo3WNIz3IYQ8bmEiu
So Good At Being in Trouble,Unknown Mortal Orchestra,230147,0.0363,0.829,0.435,0.878,0,0.119,-10.136,1,0.0515,103.816,4,0.594,0,spotify:track:5VarZFY00sO54HErJ3TPCI
Wish That You Were Here - From “Miss Peregrine’s Home for Peculiar Children” Original Motion Picture,Florence + The Machine,402797,0.713,0.37,0.577,0.000377,6,0.132,-5.97,1,0.0333,93.702,4,0.101,0,spotify:track:6xLwpq74Od2hg00JvOIot4
Doing What They Taught Us,Rambutan Jam Band,261400,0.00812,0.564,0.776,0.00595,11,0.155,-7.568,0,0.0364,145.067,4,0.685,0,spotify:track:3GtyifgP2JMGVz2VFm5III
Something New (feat. Ty Dolla $ign),Wiz Khalifa,200774,0.0935,0.814,0.635,0,7,0.0892,-6.609,0,0.0809,87.581,4,0.784,44,spotify:track:33z5crv3IO5U2BOi8xod92
All The Time,Bahamas,234973,0.641,0.708,0.465,0.00293,4,0.0871,-4.799,0,0.0507,127.488,4,0.511,0,spotify:track:2zH8blq2DmO9c8305A2iFB
